player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,bye,opp,draft_rank,misc_tds,misc_yds,pct_owned,pass_comp,pass_att,pass_yds,pass_tds,pass_int,pos_rank,overall_rank,opp_def_rank,team_id,team_name,home_team_id,home_team,home_abbr,away_team_id,away_team,away_abbr,proj_type
Jeremy Ruckert,TE,NYJ,NA,1,1,8.2,NA,NA,0.1,0,1.18,NA,16833,FleaFlicker,15796,0,0,0,9,PITSun 1:00 PM,NA,0.1,8.2,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Sinnott,TE,WAS,NA,0.8,0.8,7.6,NA,NA,0.1,0,1.18,NA,18427,FleaFlicker,16644,0,0,0,2,NYGSun 1:00 PM,TE41,0.1,7.6,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Ogletree,TE,IND,NA,0.5,0.5,6.6,NA,NA,0.1,0,1.14,NA,16951,FleaFlicker,15916,0,0,0,1,MIASun 1:00 PM,NA,0.1,6.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,CLE,NA,0.7,0.7,7.2,NA,NA,0.1,0,1.14,NA,17981,FleaFlicker,16940,0,0,0,9,CINSun 1:00 PM,NA,0.1,7.2,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grant Calcaterra,TE,PHI,NA,0.7,0.7,8.2,NA,NA,0.1,0,1.12,NA,16986,FleaFlicker,15804,0,0,0,9,DALThu 8:20 PM,NA,0.1,8.2,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,0.9,0.9,7.5,NA,NA,0.1,0,1.11,NA,17649,FleaFlicker,16221,0,0,0,0,@PHIThu 8:20 PM,NA,0.1,7.5,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Oronde Gadsden,TE,LAC,NA,0.8,0.8,8.4,NA,NA,0,0,1.08,NA,19404,FleaFlicker,17099,0,0,0,2,KCFri 8:00 PM,TE40,0,8.4,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,0.8,0.8,7.8,NA,NA,0,0,1.02,NA,16932,FleaFlicker,15873,0,0,0,4,@WASSun 1:00 PM,NA,0,7.8,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Higgins,TE,ARI,NA,0.6,0.6,6.1,NA,NA,0.1,0,0.97,NA,17726,FleaFlicker,16333,0,0,0,8,@NOSun 1:00 PM,NA,0.1,6.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Teagan Quitoriano,TE,ATL,NA,0.4,0.4,6,NA,NA,0.1,0,0.96,NA,16959,FleaFlicker,15905,0,0,0,5,TBSun 1:00 PM,NA,0.1,6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Washington,TE,PIT,NA,0.7,0.7,6.8,NA,NA,0,0,0.92,NA,17639,FleaFlicker,16216,0,0,0,5,@NYJSun 1:00 PM,NA,0,6.8,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colby Parkinson,TE,LAR,NA,0.6,0.6,6,NA,NA,0.1,0,0.9,NA,15679,FleaFlicker,14871,0,0,0,8,HOUSun 4:25 PM,NA,0.1,6,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Moliki Matavao,TE,NO,NA,0.8,0.8,7.3,NA,NA,0,0,0.89,NA,19525,FleaFlicker,17259,0,0,0,1,ARISun 1:00 PM,NA,0,7.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lucas Krull,TE,DEN,NA,0.5,0.5,4.2,NA,NA,0.1,0,0.84,NA,17235,FleaFlicker,15970,0,0,0,2,TENSun 4:05 PM,NA,0.1,4.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,0.6,0.6,5.2,NA,NA,0.1,0,0.82,NA,14714,FleaFlicker,14146,0,0,0,0,@CLESun 1:00 PM,NA,0.1,5.2,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,0.7,0.7,6.3,NA,NA,0,0,0.81,NA,15671,FleaFlicker,14984,0,0,0,5,TBSun 1:00 PM,NA,0,6.3,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Long,TE,JAC,NA,0.6,0.6,5.5,NA,NA,0,0,0.79,NA,16269,FleaFlicker,15334,0,0,0,8,CARSun 1:00 PM,NA,0,5.5,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Grandy,TE,CIN,NA,0.4,0.4,3.6,NA,NA,0.1,0,0.67,NA,18852,FleaFlicker,16979,0,0,0,0,@CLESun 1:00 PM,NA,0.1,3.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Eric Saubert,TE,SEA,NA,0.4,0.4,3.6,NA,NA,0.1,0,0.66,NA,13110,FleaFlicker,13315,0,0,0,8,SFSun 4:05 PM,NA,0.1,3.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PUPFoster Moreau,TE,NO,NA,0.4,0.4,4.4,NA,NA,0,0,0.62,NA,14781,FleaFlicker,14239,0,0,0,1,ARISun 1:00 PM,NA,0,4.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
John Bates,TE,WAS,NA,0.5,0.5,4.3,NA,NA,0,0,0.61,NA,16360,FleaFlicker,15344,0,0,0,2,NYGSun 1:00 PM,NA,0,4.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tip Reiman,TE,ARI,NA,0.5,0.5,4.9,NA,NA,0,0,0.61,NA,18443,FleaFlicker,16706,0,0,0,8,@NOSun 1:00 PM,NA,0,4.9,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jackson Hawes,TE,BUF,NA,0.3,0.3,3.6,NA,NA,0,0,0.6,NA,19386,FleaFlicker,17213,0,0,0,7,BALSun 8:20 PM,NA,0,3.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,NA,6.67,70.03,NA,NA,0.35,0.03,15.9,NA,2572219,NFL,16641,NA,1.23,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trey McBride,TE,ARI,NA,NA,6.32,66.54,NA,NA,0.27,0.03,14.67,NA,2568117,NFL,15794,NA,0.13,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Kittle,TE,SF,NA,NA,5.12,63.96,NA,NA,0.43,0.03,14.04,NA,2558266,NFL,13299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Njoku,TE,CLE,NA,NA,5.29,54.3,NA,NA,0.41,0.03,13.12,NA,2557986,NFL,13192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Travis Kelce,TE,KC,NA,NA,4.47,48.76,NA,NA,0.28,0.03,11.1,NA,2540258,NFL,11244,NA,0.1,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sam LaPorta,TE,DET,NA,NA,4.16,42.35,NA,NA,0.35,0.03,10.44,NA,2569726,NFL,16214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
T.J. Hockenson,TE,MIN,NA,NA,4.29,45.4,NA,NA,0.24,0.03,10.21,NA,2562378,NFL,14138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mark Andrews,TE,BAL,NA,NA,3.87,42.62,NA,NA,0.32,0.03,10.03,NA,2560957,NFL,13671,NA,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Evan Engram,TE,DEN,NA,NA,4.47,40.45,NA,NA,0.22,0.03,9.78,NA,2557858,NFL,13189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dallas Goedert,TE,PHI,NA,NA,3.71,43.93,NA,NA,0.24,0.03,9.58,NA,2560995,NFL,13674,NA,0.32,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tucker Kraft,TE,GB,NA,NA,3.66,38.5,NA,NA,0.3,0.06,9.19,NA,2569768,NFL,16222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Warren,TE,IND,NA,NA,3.66,37.13,NA,NA,0.22,0.06,9.01,NA,2574204,NFL,17102,NA,1.95,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chig Okonkwo,TE,TEN,NA,NA,3.69,37.09,NA,NA,0.19,0.02,8.52,NA,2567658,NFL,15889,NA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kyle Pitts,TE,ATL,NA,NA,3.27,40.86,NA,NA,0.19,0.02,8.46,NA,2565830,NFL,15329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jake Ferguson,TE,DAL,NA,NA,3.81,35.55,NA,NA,0.17,0.03,8.33,NA,2567496,NFL,15799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Colston Loveland,TE,CHI,NA,NA,3.5,35.54,NA,NA,0.21,0.03,8.26,NA,2574014,NFL,17104,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hunter Henry,TE,NE,NA,NA,3.29,34.37,NA,NA,0.24,0.06,8.05,NA,2555341,NFL,12676,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pat Freiermuth,TE,PIT,NA,NA,3.34,33.36,NA,NA,0.22,0.03,7.94,NA,2566442,NFL,15331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brenton Strange,TE,JAX,NA,NA,3.34,33.27,NA,NA,0.2,0.02,7.83,NA,2569912,NFL,16269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Ertz,TE,WAS,NA,NA,3.34,31.4,NA,NA,0.22,0.02,7.76,NA,2540158,NFL,11247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Otton,TE,TB,NA,NA,3.32,31.55,NA,NA,0.22,0.02,7.76,NA,2568312,NFL,15802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ja'Tavion Sanders,TE,CAR,NA,NA,3.15,33.15,NA,NA,0.22,0.02,7.75,NA,2571892,NFL,16643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darren Waller,TE,MIA,NA,NA,3.02,33.21,NA,NA,0.16,0.02,7.26,NA,2552408,NFL,12263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Gesicki,TE,CIN,NA,NA,2.9,32.92,NA,NA,0.17,0.02,7.17,NA,2560994,NFL,13672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Kincaid,TE,BUF,NA,NA,3.28,30.98,NA,NA,0.13,0.03,7.1,NA,2569594,NFL,16213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Theo Johnson,TE,NYG,NA,NA,2.67,27.67,NA,NA,0.18,0.01,6.5,NA,2572333,NFL,16649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jonnu Smith,TE,PIT,NA,NA,2.7,26.97,NA,NA,0.15,0.04,6.23,NA,2558207,NFL,13193,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Higbee,TE,LAR,NA,NA,2.46,23.23,NA,NA,0.24,0.01,6.2,NA,2555364,NFL,12678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dalton Schultz,TE,HOU,NA,NA,2.5,25.54,NA,NA,0.18,0.03,6.07,NA,2560866,NFL,13772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AJ Barner,TE,SEA,NA,NA,2.63,23.89,NA,NA,0.15,0.01,5.9,NA,2572513,NFL,16723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mason Taylor,TE,NYJ,NA,NA,2.45,25.42,NA,NA,0.15,0.01,5.87,NA,2574451,NFL,17106,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Juwan Johnson,TE,NO,NA,NA,2.27,23.97,NA,NA,0.18,0.01,5.73,NA,2564676,NFL,14861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Kmet,TE,CHI,NA,NA,2.32,23.15,NA,NA,0.2,0.1,5.64,NA,2563704,NFL,14867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Harold Fannin Jr.,TE,CLE,NA,NA,2.23,21.86,NA,NA,0.17,NA,5.44,NA,2574043,NFL,17103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Will Dissly,TE,LAC,NA,NA,1.9,18.21,NA,NA,0.11,NA,4.38,NA,2561046,NFL,13763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Conklin,TE,LAC,NA,NA,1.72,16.01,NA,NA,0.1,0.01,3.9,NA,2561027,NFL,13675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Gray,TE,KC,NA,NA,1.59,16.09,NA,NA,0.1,0.01,3.8,NA,2566178,NFL,15337,NA,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cade Stover,TE,HOU,NA,NA,1.54,15.82,NA,NA,0.09,0.01,3.64,NA,2572105,NFL,16642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Arroyo,TE,SEA,NA,NA,1.52,15.14,NA,NA,0.09,0.01,3.55,NA,2574554,NFL,17108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Mayer,TE,LV,NA,NA,1.51,14.75,NA,NA,0.09,0.01,3.51,NA,2570032,NFL,16212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Fant,TE,CIN,NA,NA,1.33,14.58,NA,NA,0.07,0.01,3.19,NA,2562383,NFL,14137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Musgrave,TE,GB,NA,NA,1.27,12.88,NA,NA,0.08,0.01,3.02,NA,2569780,NFL,16215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gunnar Helm,TE,TEN,NA,NA,1.27,12.74,NA,NA,0.07,0.01,2.94,NA,2574152,NFL,17105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dawson Knox,TE,BUF,NA,NA,1.06,11.59,NA,NA,0.07,0.01,2.62,NA,2562681,NFL,14143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tommy Tremble,TE,CAR,NA,NA,1.05,10.65,NA,NA,0.08,0.01,2.58,NA,2565914,NFL,15332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austin Hooper,TE,NE,NA,NA,1.11,10.66,NA,NA,0.06,0.01,2.52,NA,2555415,NFL,12677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Johnny Mundt,TE,JAX,NA,NA,0.94,8.49,NA,NA,0.07,NA,2.21,NA,2558875,NFL,13940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julian Hill,TE,MIA,NA,NA,0.87,8.59,NA,NA,0.06,NA,2.09,NA,2571129,NFL,16425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Culp,TE,TB,NA,NA,0.83,8.17,NA,NA,0.06,NA,2.01,NA,2572543,NFL,16796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Daniel Bellinger,TE,NYG,NA,NA,0.84,7.94,NA,NA,0.06,NA,1.99,NA,2567985,NFL,15873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jeremy Ruckert,TE,NYJ,NA,NA,0.87,8.22,NA,NA,0.05,NA,1.99,NA,2568042,NFL,15796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Luke Schoonmaker,TE,DAL,NA,NA,0.84,7.74,NA,NA,0.04,NA,1.85,NA,2569690,NFL,16221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Oliver,TE,MIN,NA,NA,0.74,7.72,NA,NA,0.05,NA,1.81,NA,2562693,NFL,14209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Terrance Ferguson,TE,LAR,NA,NA,0.73,7.7,NA,NA,0.05,NA,1.8,NA,2574267,NFL,17107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Trautman,TE,DEN,NA,NA,0.67,7.01,NA,NA,0.05,NA,1.67,NA,2564703,NFL,14870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Woerner,TE,ATL,NA,NA,0.7,6.74,NA,NA,0.03,NA,1.55,NA,2565129,NFL,14984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tip Reiman,TE,ARI,NA,NA,0.62,6.56,NA,NA,0.04,NA,1.52,NA,2572426,NFL,16706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Payne Durham,TE,TB,NA,NA,0.58,5.65,NA,NA,0.06,NA,1.51,NA,2570353,NFL,16218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Charlie Kolar,TE,BAL,NA,NA,0.64,6.72,NA,NA,0.03,NA,1.51,NA,2567280,NFL,15795,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drew Sample,TE,CIN,NA,NA,0.63,5.37,NA,NA,0.03,NA,1.35,NA,2562720,NFL,14146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brock Bowers,TE,LV,NA,9.03,6.5,66.52,NA,NA,0.34,NA,11.92,NA,55931,FanDuel,16641,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,67,27,35,Las Vegas Raiders,19,New England Patriots,NE,35,Las Vegas Raiders,LV,WEEKLY
Trey McBride,TE,ARI,NA,7.88,5.69,59.66,NA,NA,0.29,NA,10.53,NA,55232,FanDuel,15794,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,86,28,1,Arizona Cardinals,20,New Orleans Saints,NO,1,Arizona Cardinals,ARI,WEEKLY
George Kittle,TE,SF,NA,6.35,4.42,61.13,NA,NA,0.35,NA,10.42,NA,53461,FanDuel,13299,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,88,11,27,San Francisco 49ers,28,Seattle Seahawks,SEA,27,San Francisco 49ers,SF,WEEKLY
Travis Kelce,TE,KC,NA,7.07,5.11,45.7,NA,NA,0.35,NA,9.17,NA,52104,FanDuel,11244,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,107,7,16,Kansas City Chiefs,34,Los Angeles Chargers,LAC,16,Kansas City Chiefs,KC,WEEKLY
David Njoku,TE,CLE,NA,6.81,4.56,47.57,NA,NA,0.34,NA,9.02,NA,53429,FanDuel,13192,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,5,111,20,8,Cleveland Browns,8,Cleveland Browns,CLE,7,Cincinnati Bengals,CIN,WEEKLY
Mark Andrews,TE,BAL,NA,5.61,3.97,43.66,NA,NA,0.41,NA,8.79,NA,53836,FanDuel,13671,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,6,114,12,3,Baltimore Ravens,4,Buffalo Bills,BUF,3,Baltimore Ravens,BAL,WEEKLY
Sam LaPorta,TE,DET,NA,6.13,4.23,48.06,NA,NA,0.3,NA,8.72,NA,55608,FanDuel,16214,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,7,117,5,11,Detroit Lions,12,Green Bay Packers,GB,11,Detroit Lions,DET,WEEKLY
T.J. Hockenson,TE,MIN,NA,6.69,4.33,46.14,NA,NA,0.27,NA,8.38,NA,54137,FanDuel,14138,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,8,127,14,18,Minnesota Vikings,6,Chicago Bears,CHI,18,Minnesota Vikings,MIN,WEEKLY
Kyle Pitts,TE,ATL,NA,5.81,3.48,40.78,NA,NA,0.27,NA,7.46,NA,54859,FanDuel,15329,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,9,131,17,2,Atlanta Falcons,2,Atlanta Falcons,ATL,30,Tampa Bay Buccaneers,TB,WEEKLY
Dalton Kincaid,TE,BUF,NA,5.21,3.5,36.9,NA,NA,0.22,NA,6.74,NA,55586,FanDuel,16213,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,10,138,6,4,Buffalo Bills,4,Buffalo Bills,BUF,3,Baltimore Ravens,BAL,WEEKLY
Jake Ferguson,TE,DAL,NA,6.19,4.06,33.19,NA,NA,0.21,NA,6.53,NA,55396,FanDuel,15799,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,11,141,2,9,Dallas Cowboys,24,Philadelphia Eagles,PHI,9,Dallas Cowboys,DAL,WEEKLY
Tyler Warren,TE,IND,NA,5.44,3.68,33.21,NA,NA,0.22,NA,6.46,NA,56254,FanDuel,17102,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,12,143,9,14,Indianapolis Colts,14,Indianapolis Colts,IND,17,Miami Dolphins,MIA,WEEKLY
Brenton Strange,TE,JAC,NA,4.55,3.11,31.13,NA,NA,0.24,NA,6.09,NA,55757,FanDuel,16269,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,13,153,32,15,Jacksonville Jaguars,15,Jacksonville Jaguars,JAC,5,Carolina Panthers,CAR,WEEKLY
