player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,rush_att,rush_yds,rush_tds,pass_att,pass_comp,pass_yds,pass_tds,pass_int,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value
Grant Calcaterra,TE,PHI,NA,NA,0.1,0.7,NA,NA,0,0,0.1,NA,24180,FantasyPros,15804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Blake Whiteheart,TE,ARI,NA,NA,0.1,0.5,NA,NA,0,0,0.1,NA,25657,FantasyPros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quintin Morris,TE,BUF,NA,NA,0.1,0.6,NA,NA,0,0,0.1,NA,22820,FantasyPros,15341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Mitchell,TE,DET,NA,NA,0.1,0.4,NA,NA,0,0,0.1,NA,23174,FantasyPros,15909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Reggie Gilliam,TE,BUF,NA,NA,0.2,0.5,NA,NA,0,0,0.1,NA,19844,FantasyPros,15103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LaPorta, Sam",TE,DET,NA,6.5,4.8,53,NA,NA,0.7,0,9.5,NA,NA,FantasySharks,16214,NA,0,0,NA,NA,NA,NA,NA,@MIN,0.9,0.3,0.3,0,0.1,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kelce, Travis",TE,KCC,NA,8.3,5.9,66,NA,NA,0.5,0.1,9.3,NA,NA,FantasySharks,11244,NA,0.1,0,NA,NA,NA,NA,NA,LVR,1.5,0.4,0.1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kittle, George",TE,SFO,NA,5.7,3.8,59,NA,NA,0.5,0,8.7,NA,NA,FantasySharks,13299,NA,0,0,NA,NA,NA,NA,NA,BAL,0.9,0.1,0.1,0,0.1,0.1,0.1,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Likely, Isaiah",TE,BAL,NA,6.3,4.3,54,NA,NA,0.5,0,8.3,NA,NA,FantasySharks,15798,NA,0,0,NA,NA,NA,NA,NA,@SFO,1.2,0.1,0.2,0,0,0,0.1,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"McBride, Trey",TE,ARI,NA,7.8,6.1,64,NA,NA,0.2,0,7.6,NA,NA,FantasySharks,15794,NA,0,0,NA,NA,NA,NA,NA,@CHI,0.7,0.2,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hockenson, T.J.",TE,MIN,NA,8.5,5.9,59,NA,NA,0.3,0.1,7.6,NA,NA,FantasySharks,14138,NA,0,0,NA,NA,NA,NA,NA,DET,0.9,0.2,0.1,0.1,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Engram, Evan",TE,JAC,NA,8.4,6.3,54,NA,NA,0.3,0,7.1,NA,NA,FantasySharks,13189,NA,0,0,NA,NA,NA,NA,NA,@TBB,0.7,0.1,0.1,0.1,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Njoku, David",TE,CLE,NA,7.7,4.8,50,NA,NA,0.4,0.1,7.1,NA,NA,FantasySharks,13192,NA,-0.1,0,NA,NA,NA,NA,NA,@HOU,1.6,0.2,0.1,0,0.1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hill, Taysom",TE,NOS,NA,2.6,2,20,NA,NA,0.1,0.1,6.9,NA,NA,FantasySharks,13424,NA,26,0.3,NA,NA,NA,NA,NA,@LAR,0.3,0.1,0,0,0,0,0,1,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ferguson, Jake",TE,DAL,NA,5.5,3.8,41,NA,NA,0.4,0,6.6,NA,NA,FantasySharks,15799,NA,0,0,NA,NA,NA,NA,NA,@MIA,1.4,0.2,0.2,0,0,0,0,0,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schultz, Dalton",TE,HOU,NA,5.2,3.5,43,NA,NA,0.4,0.1,6.5,NA,NA,FantasySharks,13772,NA,0,0,NA,NA,NA,NA,NA,CLE,1.1,0.2,0.1,0.1,0,0,0,0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Waller, Darren",TE,NYG,NA,6.5,4.8,50,NA,NA,0.2,0,6.2,NA,NA,FantasySharks,12263,NA,0,0,NA,NA,NA,NA,NA,@PHI,0.6,0,0.1,0.1,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kmet, Cole",TE,CHI,NA,5.4,4.2,38,NA,NA,0.4,0,6.1,NA,NA,FantasySharks,14867,NA,0,0,NA,NA,NA,NA,NA,ARI,0.8,0.2,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kincaid, Dalton",TE,BUF,NA,5.7,4.2,40,NA,NA,0.4,0.1,6,NA,NA,FantasySharks,16213,NA,0,0,NA,NA,NA,NA,NA,@LAC,0.6,0.1,0.1,0.2,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Henry, Hunter",TE,NEP,NA,5,3.2,34,NA,NA,0.4,0,5.8,NA,NA,FantasySharks,12676,NA,0,0,NA,NA,NA,NA,NA,@DEN,0.6,0.1,0.1,0.1,0.1,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Otton, Cade",TE,TBB,NA,5.5,3.4,35,NA,NA,0.3,0,5.3,NA,NA,FantasySharks,15802,NA,0,0,NA,NA,NA,NA,NA,JAC,1.1,0.2,0.1,0,0,0,0,0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Higbee, Tyler",TE,LAR,NA,6.1,4,38,NA,NA,0.2,0,5.3,NA,NA,FantasySharks,12678,NA,0,0,NA,NA,NA,NA,NA,NOS,0.7,0.2,0,0,0,0,0,0.1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Johnson, Juwan",TE,NOS,NA,3.7,2.4,24,NA,NA,0.4,0,5.3,NA,NA,FantasySharks,14861,NA,4,0.1,NA,NA,NA,NA,NA,@LAR,0.6,0.2,0.1,0.1,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Goedert, Dallas",TE,PHI,NA,5.2,3.8,40,NA,NA,0.2,0,5.1,NA,NA,FantasySharks,13674,NA,0,0,NA,NA,NA,NA,NA,NYG,0.8,0.1,0.1,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Everett, Gerald",TE,LAC,NA,4.9,3.4,32,NA,NA,0.3,0,5,NA,NA,FantasySharks,13236,NA,0,0,NA,NA,NA,NA,NA,BUF,0.9,0.2,0.1,0,0,0,0,0,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Freiermuth, Pat",TE,PIT,NA,6.1,3.8,38,NA,NA,0.1,0,4.7,NA,NA,FantasySharks,15331,NA,0,0,NA,NA,NA,NA,NA,CIN,0.8,0.1,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pitts, Kyle",TE,ATL,NA,5.6,3,37,NA,NA,0.2,0,4.7,NA,NA,FantasySharks,15329,NA,-0.1,0,NA,NA,NA,NA,NA,IND,0.4,0.1,0,0,0.1,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kraft, Tucker",TE,GBP,NA,4,2.8,30,NA,NA,0.2,0,4.5,NA,NA,FantasySharks,16222,NA,0,0,NA,NA,NA,NA,NA,@CAR,0.7,0.1,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Okonkwo, Chigoziem",TE,TEN,NA,5.3,3.5,38,NA,NA,0.1,0,4.2,NA,NA,FantasySharks,15889,NA,1,0,NA,NA,NA,NA,NA,SEA,0.4,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mayer, Michael",TE,LVR,NA,3.6,2.4,27,NA,NA,0.2,0,4,NA,NA,FantasySharks,16212,NA,0,0,NA,NA,NA,NA,NA,@KCC,0.7,0.1,0.1,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith, Jonnu",TE,ATL,NA,3.8,2.8,33,NA,NA,0.1,0.1,3.9,NA,NA,FantasySharks,13193,NA,0.1,0,NA,NA,NA,NA,NA,IND,0.4,0.1,0,0,0,0,0.1,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Musgrave, Luke",TE,GBP,NA,2.9,2.2,24,NA,NA,0.2,0,3.7,NA,NA,FantasySharks,16215,NA,0,0,NA,NA,NA,NA,NA,@CAR,0.5,0.1,0,0.1,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Graham, Jimmy",TE,NOS,NA,0.8,0.8,4,NA,NA,0.5,0,3.6,NA,NA,FantasySharks,9925,NA,0,0,NA,NA,NA,NA,NA,@LAR,0.5,0.5,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Conklin, Tyler",TE,NYJ,NA,5,3.3,33,NA,NA,0,0,3.4,NA,NA,FantasySharks,13675,NA,0.1,0,NA,NA,NA,NA,NA,WAS,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Alie-Cox, Mo",TE,IND,NA,2.1,1.4,19,NA,NA,0.3,0,3.4,NA,NA,FantasySharks,13246,NA,0,0,NA,NA,NA,NA,NA,@ATL,0.5,0.1,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thomas, Logan",TE,WAS,NA,4.7,3,27,NA,NA,0.1,0.1,3.4,NA,NA,FantasySharks,11647,NA,0.1,0,NA,NA,NA,NA,NA,@NYJ,0.6,0.1,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Knox, Dawson",TE,BUF,NA,3.8,2.4,22,NA,NA,0.2,0,3.3,NA,NA,FantasySharks,14143,NA,0,0,NA,NA,NA,NA,NA,@LAC,0.8,0.1,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fant, Noah",TE,SEA,NA,2.8,2,23,NA,NA,0.1,0,2.8,NA,NA,FantasySharks,14137,NA,0,0,NA,NA,NA,NA,NA,@TEN,0.2,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smith Jr., Irv",TE,CIN,NA,3.2,2.4,18,NA,NA,0.2,0.1,2.6,NA,NA,FantasySharks,14141,NA,0,0,NA,NA,NA,NA,NA,@PIT,0.6,0.1,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gray, Noah",TE,KCC,NA,1.9,1.6,18,NA,NA,0.1,0,2.5,NA,NA,FantasySharks,15337,NA,0.1,0,NA,NA,NA,NA,NA,LVR,0.1,0.1,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Tremble, Tommy",TE,CAR,NA,2.1,1.4,13,NA,NA,0.2,0,2.5,NA,NA,FantasySharks,15332,NA,0,0,NA,NA,NA,NA,NA,GBP,0.4,0.2,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dulcich, Greg",TE,DEN,NA,2.2,1.3,15,NA,NA,0.2,0,2.5,NA,NA,FantasySharks,15797,NA,0,0,NA,NA,NA,NA,NA,NEP,0.4,0.1,0.1,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hudson, Tanner",TE,CIN,NA,3.7,3,25,NA,NA,0,0,2.5,NA,NA,FantasySharks,14370,NA,0,0,NA,NA,NA,NA,NA,@PIT,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gesicki, Mike",TE,NEP,NA,3.2,2,18,NA,NA,0.1,0,2.4,NA,NA,FantasySharks,13672,NA,0,0,NA,NA,NA,NA,NA,@DEN,0.5,0.1,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pruitt, MyCole",TE,ATL,NA,1.4,1,10,NA,NA,0.2,0,2.3,NA,NA,FantasySharks,12309,NA,0,0,NA,NA,NA,NA,NA,IND,0.6,0.1,0,0.1,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Granson, Kylen",TE,IND,NA,3.1,1.8,21,NA,NA,0,0,2.2,NA,NA,FantasySharks,15419,NA,0,0,NA,NA,NA,NA,NA,@ATL,0.4,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parkinson, Colby",TE,SEA,NA,1.8,1.3,14,NA,NA,0.1,0,2.1,NA,NA,FantasySharks,14871,NA,0,0,NA,NA,NA,NA,NA,@TEN,0.3,0,0,0.1,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jordan, Brevin",TE,HOU,NA,2.1,1.4,19,NA,NA,0,0,2.1,NA,NA,FantasySharks,15330,NA,0,0,NA,NA,NA,NA,NA,CLE,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parham, Donald",TE,LAC,NA,2.5,1.5,14,NA,NA,0.1,0,2.1,NA,NA,FantasySharks,14341,NA,0,0,NA,NA,NA,NA,NA,BUF,0.5,0.1,0,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oliver, Josh",TE,MIN,NA,2,1.7,12,NA,NA,0.2,0,2.1,NA,NA,FantasySharks,14209,NA,0,0,NA,NA,NA,NA,NA,DET,0.4,0.2,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bryant, Harrison",TE,CLE,NA,2,1.3,9,NA,NA,0.2,0,2.1,NA,NA,FantasySharks,14875,NA,1,0,NA,NA,NA,NA,NA,@HOU,0.4,0.2,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Farrell, Luke",TE,JAC,NA,1.8,1.4,19,NA,NA,0,0,2,NA,NA,FantasySharks,15335,NA,0,0,NA,NA,NA,NA,NA,@TBB,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smythe, Durham",TE,MIA,NA,2.7,2,19,NA,NA,0.1,0.1,2,NA,NA,FantasySharks,13676,NA,0,0,NA,NA,NA,NA,NA,DAL,0.4,0,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Trautman, Adam",TE,DEN,NA,2.2,1.3,12,NA,NA,0.1,0,2,NA,NA,FantasySharks,14870,NA,0,0,NA,NA,NA,NA,NA,NEP,0.6,0.1,0.1,0,0,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sample, Drew",TE,CIN,NA,1.6,1.2,9,NA,NA,0.2,0,1.9,NA,NA,FantasySharks,14146,NA,0,0,NA,NA,NA,NA,NA,@PIT,0.3,0,0.1,0.1,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wright, Brock",TE,DET,NA,1.5,1.2,10,NA,NA,0.1,0,1.8,NA,NA,FantasySharks,15626,NA,0,0,NA,NA,NA,NA,NA,@MIN,0.1,0,0,0.1,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dissly, Will",TE,SEA,NA,1.8,1.3,14,NA,NA,0.1,0,1.7,NA,NA,FantasySharks,13763,NA,0,0,NA,NA,NA,NA,NA,@TEN,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kolar, Charlie",TE,BAL,NA,2,1.4,15,NA,NA,0,0,1.7,NA,NA,FantasySharks,15795,NA,0.1,0,NA,NA,NA,NA,NA,@SFO,0.5,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Heyward, Connor",TE,PIT,NA,2.2,1.8,16,NA,NA,0,0,1.7,NA,NA,FantasySharks,15800,NA,0,0,NA,NA,NA,NA,NA,CIN,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Kieft, Ko",TE,TBB,NA,1.6,0.8,7,NA,NA,0.2,0,1.7,NA,NA,FantasySharks,15929,NA,0,0,NA,NA,NA,NA,NA,JAC,0.4,0.2,0,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Moreau, Foster",TE,NOS,NA,1.8,1.4,12,NA,NA,0,0,1.6,NA,NA,FantasySharks,14239,NA,2,0,NA,NA,NA,NA,NA,@LAR,0.2,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Deguara, Josiah",TE,GBP,NA,1.8,1.5,15,NA,NA,0,0,1.5,NA,NA,FantasySharks,14876,NA,0,0,NA,NA,NA,NA,NA,@CAR,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mitchell, James",TE,DET,NA,1,1,10,NA,NA,0.1,0,1.5,NA,NA,FantasySharks,15909,NA,0,0,NA,NA,NA,NA,NA,@MIN,0.1,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mallory, Will",TE,IND,NA,2.2,1.3,15,NA,NA,0,0,1.4,NA,NA,FantasySharks,16220,NA,0,0,NA,NA,NA,NA,NA,@ATL,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Quitoriano, Teagan",TE,HOU,NA,1.1,0.8,10,NA,NA,0.1,0,1.4,NA,NA,FantasySharks,15905,NA,0,0,NA,NA,NA,NA,NA,CLE,0.1,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Schoonmaker, Luke",TE,DAL,NA,1.3,0.7,6,NA,NA,0.1,0,1.3,NA,NA,FantasySharks,16221,NA,0,0,NA,NA,NA,NA,NA,@MIA,0.3,0.1,0.1,0,0,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bellinger, Daniel",TE,NYG,NA,1.9,1.4,12,NA,NA,0,0,1.2,NA,NA,FantasySharks,15873,NA,0,0,NA,NA,NA,NA,NA,@PHI,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hooper, Austin",TE,LVR,NA,1.7,1.2,12,NA,NA,0,0,1.2,NA,NA,FantasySharks,12677,NA,0,0,NA,NA,NA,NA,NA,@KCC,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ruckert, Jeremy",TE,NYJ,NA,1.9,1.3,12,NA,NA,0,0,1.2,NA,NA,FantasySharks,15796,NA,0,0,NA,NA,NA,NA,NA,WAS,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sullivan, Stephen",TE,CAR,NA,2.1,1.1,12,NA,NA,0,0,1.2,NA,NA,FantasySharks,15026,NA,0,0,NA,NA,NA,NA,NA,GBP,0.1,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wilcox, Mitchell",TE,CIN,NA,1.9,1.4,11,NA,NA,0,0,1.1,NA,NA,FantasySharks,15563,NA,0,0,NA,NA,NA,NA,NA,@PIT,0.1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Bates, John",TE,WAS,NA,2,1.2,10,NA,NA,0,0,1.1,NA,NA,FantasySharks,15344,NA,0,0,NA,NA,NA,NA,NA,@NYJ,0.1,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Akins, Jordan",TE,CLE,NA,1.6,1,8,NA,NA,0.1,0.1,1.1,NA,NA,FantasySharks,13753,NA,0.1,0,NA,NA,NA,NA,NA,@HOU,0.2,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Wesco, Trevon",TE,TEN,NA,1.8,0.9,11,NA,NA,0,0,1.1,NA,NA,FantasySharks,14231,NA,-0.1,0,NA,NA,NA,NA,NA,SEA,0.3,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Hopkins, Brycen",TE,LAR,NA,1.1,0.9,10,NA,NA,0,0,1,NA,NA,FantasySharks,14868,NA,0,0,NA,NA,NA,NA,NA,NOS,0.3,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allen, Davis",TE,LAR,NA,0.7,0.5,5,NA,NA,0.1,0,1,NA,NA,FantasySharks,16219,NA,0,0,NA,NA,NA,NA,NA,NOS,0.3,0.1,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sokol, Matt",TE,NEP,NA,1.9,1.1,10,NA,NA,0,0,1,NA,NA,FantasySharks,15213,NA,0,0,NA,NA,NA,NA,NA,@DEN,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Washington, Darnell",TE,PIT,NA,1.8,1,9,NA,NA,0,0,1,NA,NA,FantasySharks,16216,NA,0,0,NA,NA,NA,NA,NA,CIN,0.3,0,0,0,0,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thomas, Ian",TE,CAR,NA,1.4,0.8,10,NA,NA,0,0,1,NA,NA,FantasySharks,13678,NA,0,0,NA,NA,NA,NA,NA,GBP,0.2,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Smartt, Stone",TE,LAC,NA,1.2,0.7,6,NA,NA,0.1,0,0.9,NA,NA,FantasySharks,16113,NA,0,0,NA,NA,NA,NA,NA,BUF,0.1,0,0,0,0,0,0.1,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
